product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,spread_mean_60s,price_range_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-06T15:05:20.343146091Z,69597.67,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.055547778168087e-05,-5.224773021569268e-07,334,5.566666666666666,0.03667664670449553,90.12300000000687,4.4882192184066257e-05,0
BTC-USD,2026-04-06T15:05:20.588414955Z,69597.67,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.063036102832489e-05,-6.779686387374279e-07,332,5.533333333333333,0.036837349395518026,90.12300000000687,4.4882192184066257e-05,0
BTC-USD,2026-04-06T15:05:20.842254439Z,69597.67,69594.185,0.0,0.010000000009313226,0.00143690166201576,5.063036102832489e-05,-6.779686387374279e-07,332,5.533333333333333,0.03683734939556186,90.12300000000687,4.4882192184066257e-05,0
BTC-USD,2026-04-06T15:05:21.094490165Z,69597.67,69594.185,0.0,0.010000000009313226,0.00143690166201576,5.0630366222165516e-05,-6.775346485824587e-07,332,5.533333333333333,0.03683734939560569,90.12300000000687,4.48628380531553e-05,0
BTC-USD,2026-04-06T15:05:21.246976032Z,69594.18,69594.185,-5.014661419808088e-05,0.010000000009313226,0.00143690166201576,5.062668909609534e-05,-8.265379002375744e-07,333,5.55,0.03675675675480601,90.12300000000687,4.484597215994078e-05,0
BTC-USD,2026-04-06T15:05:21.345537162Z,69594.18,69606.245,0.0,0.00999999999476131,0.0014366527018892215,5.0703086368800945e-05,-8.290349935917666e-07,332,5.533333333333333,0.03683734939564952,90.12300000000687,4.496188852666405e-05,0
BTC-USD,2026-04-06T15:05:21.513654066Z,69604.65,69606.245,0.0001504322991758116,0.00999999999476131,0.0014366527018892215,5.1300756757204366e-05,-3.7342856537067206e-07,333,5.55,0.03675675675480601,90.12300000000687,4.430946776336816e-05,0
BTC-USD,2026-04-06T15:05:21.590312998Z,69604.65,69606.245,0.0,0.00999999999476131,0.0014366527018892215,5.1300756757204366e-05,-3.7342856537067206e-07,333,5.55,0.03675675675480601,90.12300000000687,4.430946776336815e-05,0
BTC-USD,2026-04-06T15:05:21.746182825Z,69606.24,69606.245,2.2843040513315638e-05,0.00999999999476131,0.0014366527018892215,5.123942045836306e-05,-3.0370943900825067e-07,334,5.566666666666666,0.03667664670462624,90.12300000000687,4.4356386735720786e-05,0
BTC-USD,2026-04-06T15:05:21.841016472Z,69606.24,69606.245,0.0,0.00999999999476131,0.0014366527018892215,5.116265992936358e-05,-3.028001293106212e-07,335,5.583333333333333,0.03659701492340276,90.12300000000687,4.4301972367775275e-05,0
BTC-USD,2026-04-06T15:05:22.088876175Z,69606.24,69611.42499999999,0.0,0.00999999999476131,0.0014365457961478755,5.116265992936358e-05,-3.028001293106212e-07,335,5.583333333333333,0.03659701492340276,90.12300000000687,4.423699287683253e-05,0
BTC-USD,2026-04-06T15:05:22.265363874Z,69608.83,69611.42499999999,3.7208615422143185e-05,0.00999999999476131,0.0014365457961478755,5.112721159714666e-05,-1.9082575453016208e-07,336,5.6,0.03651785714087704,90.12300000000687,4.418906196341465e-05,0
BTC-USD,2026-04-06T15:05:22.342591452Z,69608.83,69613.67499999999,0.0,0.00999999999476131,0.0014364993652125552,5.105107380217708e-05,-1.9025782073691754e-07,337,5.616666666666666,0.03643916913747611,90.12300000000687,4.418906196341465e-05,0
BTC-USD,2026-04-06T15:05:22.556854773Z,69613.68,69613.67499999999,6.967264132722405e-05,0.00999999999476131,0.0014364993652125552,5.1192726971392346e-05,1.710123083220166e-08,337,5.616666666666666,0.03643916913747611,90.12300000000687,4.402315015466931e-05,0
BTC-USD,2026-04-06T15:05:22.589296871Z,69613.68,69613.67499999999,0.0,0.00999999999476131,0.0014364993652125552,5.111671694985283e-05,1.7050485340117976e-08,338,5.633333333333334,0.03636094674356275,90.12300000000687,4.408780374840862e-05,0
BTC-USD,2026-04-06T15:05:22.829098116Z,69613.67,69613.67499999999,-1.4364993649408843e-07,0.00999999999476131,0.0014364993652125552,5.111671768920551e-05,1.6624224400966378e-08,338,5.633333333333334,0.03636094674356275,90.12300000000687,4.402313486308753e-05,0
BTC-USD,2026-04-06T15:05:22.846627073Z,69613.67,69619.195,0.0,0.00999999999476131,0.0014363854673644688,5.111671768920551e-05,1.6624224400966378e-08,338,5.633333333333334,0.036360946743519695,90.12300000000687,4.402313486308753e-05,0
BTC-USD,2026-04-06T15:05:23.090291521Z,69613.67,69621.785,0.0,0.00999999999476131,0.0014363320323891881,5.1041045238692554e-05,1.6575040305105533e-08,339,5.65,0.0362831858386561,90.12300000000687,4.402313486308754e-05,0
BTC-USD,2026-04-06T15:05:23.122519664Z,69614.02,69621.785,5.0277355029557754e-06,0.00999999999476131,0.0014363320323891881,5.083129183369949e-05,-2.2014062152657938e-07,339,5.65,0.03430678465872025,90.12300000000687,4.408657859056522e-05,0
BTC-USD,2026-04-06T15:05:23.305609156Z,69619.19,69621.785,7.42638915296029e-05,0.00999999999476131,0.0014363320323891881,5.099201536315585e-05,-4.2496611355305937e-10,339,5.65,0.0323303834787844,90.12300000000687,4.427617002113194e-05,0
BTC-USD,2026-04-06T15:05:23.344879344Z,69619.19,69621.785,0.0,0.00999999999476131,0.0014363320323891881,5.099201536315585e-05,-4.2496611355305937e-10,339,5.65,0.032330383478741474,90.12300000000687,4.427617002113194e-05,0
BTC-USD,2026-04-06T15:05:23.528573468Z,69619.2,69621.785,1.4363854673255888e-07,0.00999999999476131,0.0014363320323891881,5.091675095423102e-05,1.0372413478664822e-18,340,5.666666666666667,0.032264705880259176,90.12300000000687,4.434132033080013e-05,0
BTC-USD,2026-04-06T15:05:23.588747204Z,69619.2,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.0841818241142556e-05,1.034190638019816e-18,341,5.683333333333334,0.03219941348767576,90.12300000000687,4.434133671018819e-05,0
BTC-USD,2026-04-06T15:05:23.718364822Z,69621.79,69623.735,3.720168896087185e-05,0.010000000009313226,0.0014362918061366899,5.0881715746266884e-05,1.0941673223889258e-07,341,5.683333333333334,0.03219941348767576,90.12300000000687,4.429107611319125e-05,0
BTC-USD,2026-04-06T15:05:23.840073838Z,69621.79,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.0881715746266884e-05,1.0941673223889258e-07,341,5.683333333333334,0.03219941348767576,90.12300000000687,4.429107611319125e-05,0
BTC-USD,2026-04-06T15:05:24.01270941Z,69623.73,69623.735,2.7864451224411096e-05,0.010000000009313226,0.0014362918061366899,5.096024439485396e-05,1.1651565644964685e-07,340,5.666666666666667,0.032264705880259176,90.12300000000687,4.439264310298855e-05,0
BTC-USD,2026-04-06T15:05:24.08787911Z,69623.73,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.0960244394853964e-05,1.1651565644964685e-07,340,5.666666666666667,0.032264705880259176,90.12300000000687,4.445792966377165e-05,0
BTC-USD,2026-04-06T15:05:24.339587076Z,69623.73,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.088524806491488e-05,1.1617296334244202e-07,341,5.683333333333334,0.03219941348767576,90.12300000000687,4.4427844897587725e-05,0
BTC-USD,2026-04-06T15:05:24.587781695Z,69623.73,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.081058187147137e-05,1.158322801654847e-07,342,5.7,0.032134502921949554,90.12300000000687,4.45556674928829e-05,0
BTC-USD,2026-04-06T15:05:24.841992952Z,69623.73,69623.735,0.0,0.010000000009313226,0.0014362918061366899,5.0810581871471365e-05,1.158322801654847e-07,342,5.7,0.0321345029219921,90.12300000000687,4.457934425460816e-05,0
BTC-USD,2026-04-06T15:05:25.088826708Z,69623.73,69624.375,0.0,0.010000000009313226,0.0014362786034794893,5.095685753045642e-05,8.473820281402712e-08,340,5.666666666666667,0.032264705880301975,90.12300000000687,4.45144548777997e-05,0
BTC-USD,2026-04-06T15:05:25.247509126Z,69623.74,69624.375,1.436291806704238e-07,0.010000000009313226,0.0014362786034794893,5.08818658936188e-05,8.491141157242829e-08,341,5.683333333333334,0.03219941348771843,90.12300000000687,4.4586156561604694e-05,0
BTC-USD,2026-04-06T15:05:25.342391675Z,69623.74,69624.375,0.0,0.010000000009313226,0.0014362786034794893,5.095685753044249e-05,8.473819064284068e-08,340,5.666666666666667,0.032264705880301975,90.12300000000687,4.458615656160469e-05,0
BTC-USD,2026-04-06T15:05:25.509882465Z,69624.38,69624.375,9.192224641930025e-06,0.010000000009313226,0.0014362786034794893,5.095925090023989e-05,1.1185389755118884e-07,340,5.666666666666667,0.032264705880301975,90.12300000000687,4.464721433623061e-05,0
BTC-USD,2026-04-06T15:05:25.588894207Z,69624.38,69624.375,0.0,0.010000000009313226,0.0014362786034794893,5.088425600172839e-05,1.115249154995677e-07,341,5.683333333333334,0.03219941348771843,90.12300000000687,4.464721433623061e-05,0
BTC-USD,2026-04-06T15:05:25.840172464Z,69624.38,69624.375,0.0,0.010000000009313226,0.0014362786034794893,5.088425600172839e-05,1.115249154995677e-07,341,5.683333333333334,0.032199413487761105,90.12300000000687,4.458585271385837e-05,0
BTC-USD,2026-04-06T15:05:26.088774253Z,69624.38,69625.82500000001,0.0,0.00999999999476131,0.0014362486900171465,5.0959248300363205e-05,1.1058280670871079e-07,340,5.666666666666667,0.03226470588038758,90.12300000000687,4.458585271385837e-05,0
BTC-USD,2026-04-06T15:05:26.339372866Z,69624.38,69625.82500000001,0.0,0.00999999999476131,0.0014362486900171465,5.0959248300363205e-05,1.1058280670871079e-07,340,5.666666666666667,0.032264705880344774,90.12300000000687,4.458587175179756e-05,0
BTC-USD,2026-04-06T15:05:26.510953255Z,69625.82,69625.82500000001,2.068219650756331e-05,0.00999999999476131,0.0014362486900171465,5.0934265469565124e-05,2.7667092779601057e-07,340,5.666666666666667,0.032264705880301975,90.12300000000687,4.450448636917551e-05,0
BTC-USD,2026-04-06T15:05:26.592333905Z,69625.82,69634.735,0.0,0.010000000009313226,0.0014360649192264787,5.099926838694863e-05,3.323105427438665e-07,339,5.65,0.0323303834787844,90.12300000000687,4.450448636917552e-05,0
BTC-USD,2026-04-06T15:05:26.763228759Z,69632.15,69634.735,9.091041617717395e-05,0.010000000009313226,0.0014360649192264787,5.123598402926378e-05,6.012762710787007e-07,339,5.65,0.03233038347882732,90.12300000000687,4.4285196218344883e-05,0
BTC-USD,2026-04-06T15:05:26.848150547Z,69632.15,69637.32500000001,0.0,0.00999999999476131,0.0014360115060079216,5.117016839793758e-05,4.584886511942739e-07,339,5.65,0.03233038347882732,90.12300000000687,4.434972161997374e-05,0
BTC-USD,2026-04-06T15:05:27.010816406Z,69626.893,69637.32500000001,-7.54995853662078e-05,0.00999999999476131,0.0014360115060079216,5.133620092490709e-05,2.3511709685638102e-07,339,5.65,0.03233038347882732,90.12300000000687,4.410801274130595e-05,0
BTC-USD,2026-04-06T15:05:27.089449401Z,69626.893,69637.545,0.0,0.010000000009313226,0.001436006971428017,5.133620092490709e-05,2.3511709685638102e-07,339,5.65,0.03233038347887025,90.12300000000687,4.410801274130595e-05,0
BTC-USD,2026-04-06T15:05:27.228410125Z,69637.55,69637.545,0.00015304696290373802,0.010000000009313226,0.001436006971428017,5.192602079420778e-05,6.858895033663564e-07,340,5.666666666666667,0.03226470588043038,90.12300000000687,4.3366522023922554e-05,0
BTC-USD,2026-04-06T15:05:27.34022252Z,69637.55,69637.545,0.0,0.010000000009313226,0.001436006971428017,5.1914221344640104e-05,7.43936885630766e-07,340,5.666666666666667,0.03226470588047318,90.12300000000687,4.335246528620571e-05,0
BTC-USD,2026-04-06T15:05:27.460518455Z,69637.54,69637.545,-1.4360069709667357e-07,0.010000000009313226,0.001436006971428017,5.1837842964360124e-05,7.413264809756853e-07,341,5.683333333333334,0.03219941348788913,90.12300000000687,4.341562775742898e-05,0
